-6.054279192677233,-0.4245469213814659,0
3.9118974270263847,6.2923386198806295,0
0.5440093118267222,-8.466764106052713,0
-6.089086665042408,0.34994197708121155,0
-8.275521726747328,-3.8221865971226525,0
-6.210993565123767,0.5780869816960937,0
4.8347208440757,6.050848047538022,0
4.450263080967399,6.958494693763326,0
-7.7060804114941845,-3.702049890290943,0
2.193626819636312,-9.172472477414665,0
0.6562562578307651,-8.001190436191411,0
1.8894597224095797,9.644399602347912,0
-6.585551862198183,-0.7134915463918763,0
4.632097418328214,6.088203886528211,0
0.5491264774646427,-8.716673672731392,0
3.606186486576374,6.834416471149577,0
-7.186584797587892,-3.3688510362812973,0
0.5446778435425752,-8.871913067761215,0
2.1244215804174367,10.107478882505598,0
0.4972391925067955,-8.087486721724929,0
-8.298179327000502,-3.635151930778499,0
-7.58355943183706,-3.3804262334706086,0
2.0542268989582344,9.24439790859554,0
-6.595740389289313,0.8336289896073383,0
1.6185455293343418,9.885494011980724,0
-7.315740320715054,-3.749002159495281,0
-6.4189885944863105,0.2828201433540348,0
-8.355196834827785,-3.8964720799595156,0
2.5679434770908043,9.618961789603585,0
4.871054754363911,5.643496395285304,0
-7.629892467466475,-3.390652784612607,0
-6.323867786848567,0.5727486210866307,0
-6.942839658226028,0.11612897485972695,0
5.06607843999274,6.352351856456227,0
2.1662601437824476,9.07139427990934,0
0.4632221035845291,-8.16001555002172,0
0.930631316259439,-8.771795833275782,0
-6.8197884242648765,0.5397677954754836,0
4.915776064555046,6.368881043545126,0
4.309033479074141,5.8505584289503645,0
-6.330547424126844,0.1536659018590512,0
-6.498234412657897,0.6163192445946712,0
1.9104787235554586,-8.750570834076926,0
-8.053171171030947,-3.212252340578562,0
4.89571695005978,6.311325610504334,0
0.664225075158088,-9.057289856417762,0
2.3612151254297924,10.408066000314427,0
4.646078267744445,6.904738208176945,0
2.231169175908616,9.519333661455796,0
-7.427881479051397,-4.718906695425602,0
0.23621081572072455,-8.672879959321957,0
1.4207350093047033,-9.378147624547838,0
4.792170226065896,6.300911192724202,0
4.897459113864474,5.645112968926016,0
-6.116524597577709,0.9966214153175257,0
-7.06478509324671,0.3891556682633024,0
1.3477524319381788,9.812665616878837,0
4.166257372735187,6.0103620502705954,0
5.146584436884092,6.847655525915381,0
-7.674581848977669,-3.0595673639500056,0
